Network,Metric Type,Metric,Market,Region,Country,Operator name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,1Q 2015,2Q 2015,3Q 2015,4Q 2015,1Q 2016,2Q 2016,3Q 2016,4Q 2016,1Q 2017,2Q 2017,3Q 2017,4Q 2017,1Q 2018,2Q 2018,3Q 2018,4Q 2018,1Q 2019,2Q 2019,3Q 2019,4Q 2019,1Q 2020,2Q 2020,3Q 2020,4Q 2020,1Q 2021,2Q 2021,3Q 2021,4Q 2021,1Q 2022,2Q 2022,4Q 2022,1Q 2023,2Q 2023,3Q 2023,4Q 2023,1Q 2024,2Q 2024,3Q 2024,Operator Type,MNO,Group,Service,Technology,PayTv service platform,Device,Mobile plan,Standerdisation,Metric definition
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,CôtedIvoire,Comium,0.0,0.0,903366,1122886,1512763,1722416,1452229,820723,892102,710399,0,0,0,0,0,0,0,0,651463,782866,754178,710399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fourthentrant,Comium,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,CôtedIvoire,GreenN,0.0,0.0,0,809609,507957,360218,352500,289251,846930,359308,0,0,0,0,0,0,0,0,785108,595658,472683,359308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,GreenN,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,CôtedIvoire,Totalmarket,0.0,0.0,9694667,11971237,14485931,15906579,17161712,18331238,21013609,24026819,26385925,31085988,32280525,34036621,37530066,40315781,41938951,43854923,21319888,22677802,23364669,24026819,23150609,23574261,24942328,26385925,28066088,29331695,30635482,31085988,31335066,32439747,31985189,32280525,32066438,32978635,33230042,34036621,35091782,35465465,36261395,37530066,38273096,38556438,38455842,40315781,41124839,40102544,41128044,41938951,41917304,41845829,42620335,43854923,44097569,44822155,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,MTN,2503895.0,4007387.0,6413669,7663381,8066532,9181481,10355867,11162802,11677890,12906056,14425936,15118734,17166610,19166503,23673468,24561452,27623205,25684751,11802524,12182710,12489846,12906056,13294425,13531594,13682666,14425936,14499389,14752246,14801133,15118734,15578865,15944126,16485383,17166610,17976556,18267959,18579028,19166503,20048137,20873635,22688821,23673468,24235040,24115102,24450989,24561452,26223277,26862848,27560915,27623205,26399141,26229001,24764631,25684751,26607976,27139579,thirdentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,Expresso,212052.0,289066.0,394051,262259,239815,186751,165863,133633,119059,125263,93599,23264,0,0,0,0,0,0,126202,132855,132982,125263,110549,103960,102566,93599,40111,22293,22293,23264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secondentrant,Expresso,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,Tigo,1417244.0,2023091.0,2887927,3094176,3507520,3473288,3130375,3628075,3771093,3928853,3668439,0,0,0,0,0,0,0,3859666,3992214,3930860,3928853,3782515,3757199,3803390,3668439,3662219,3738367,3630875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,firstentrant,Tigo,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,TelecelGroup(Vodafone),1010619.0,1268581.0,1592388,2590760,2540402,3745776,4356160,4816200,5337607,5443748,5558200,5880350,6291000,5803886,5315752,5174480,4657866,3834052,5334327,5366834,5363688,5443748,5599374,5546220,5520230,5558200,5724340,5825640,5980650,5880350,5894223,6043445,5915050,6291000,6609080,6388940,6002440,5803886,5574420,5399100,5106222,5315752,5655800,5920500,6033100,5174480,4794444,4517674,4620216,4657866,4325690,3778082,3890901,3834052,3758859,3721415,fourthentrant,TelecelGroup(Vodafone),Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,Airtel,0.0,0.0,269000,1277868,1711674,2221849,2381616,2463542,2541424,2811521,2777497,0,0,0,0,0,0,0,2536825,2603251,2672230,2811521,2888349,2881816,2867993,2777497,2620729,2546830,2513560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,Airtel,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,Glo,0.0,0.0,0,0,0,0,1552334,1483031,1421374,1335167,676533,609549,716440,701838,753813,815764,296544,10528,1450413,1413198,1350946,1335167,1021895,873758,806216,676533,748457,711974,758764,609549,677688,720740,755832,716440,701096,698542,696548,701838,703779,721502,736392,753813,756935,785191,853089,815764,757501,952413,339547,296544,213012,107539,37619,10528,0,0,laterentrant,Glo,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,AirtelTigo(AT),0.0,0.0,0,0,0,0,0,0,0,0,0,6027185,4627504,4647395,4653023,4561359,3421382,1493324,0,0,0,0,0,0,0,0,0,0,0,6027185,5840058,5525521,5141409,4627504,4588699,4600683,4582105,4647395,4477274,4490851,4808710,4653023,4669125,4682148,4786415,4561359,4534834,4177269,3883538,3421382,3467116,1697681,1755159,1493324,1229636,976184,laterentrant,AirtelTigo(AT),Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Ghana,Totalmarket,5143810.0,7588125.0,11557035,14888444,16065944,18809145,21942215,23687283,24868448,26550607,27200203,27659082,28801554,30319621,34396057,35113055,35998997,31022655,25109957,25691062,25940553,26550607,26697107,26694547,26783061,27200203,27295244,27597350,27707276,27659082,27990833,28233832,28297673,28801554,29875431,29956125,29860122,30319621,30803611,31485088,33340145,34396057,35316900,35502941,36123593,35113055,36310055,36510204,36404216,35998997,34404959,31812303,30448310,31022655,31596470,31837178,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Kenya,Safaricom,5093500.0,9140000.0,12515621,15005719,16801314,18440456,19127686,20764075,21896302,25355722,26472166,28296923,30181361,34161846,37624043,41679723,41974621,47218052,22564407,23378349,24262182,25355722,24229874,24862474,25426516,26472166,27100330,28155172,28240971,28296923,28431444,28702598,28850803,30181361,30650732,31737257,33211107,34161846,34589852,35587126,37090291,37624043,38798147,40242800,40809113,41679723,41280238,41372549,41954794,41974621,44676828,45498455,47113260,47218052,47881570,48545088,firstentrant,Safaricom,Vodafone,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.March2017:ownedbyVodafoneKenya(40%)whichisitselfownedbyVodafoneGroup(87.5%)Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Kenya,Airtel,1902000.0,2062000.0,3019773,2055183,3730499,4201690,5101480,5031914,7461612,8495532,8208252,9163236,13551422,15731394,18256178,17741052,19069756,20786742,7529977,7729338,8153152,8495532,8263661,8460260,8904518,8208252,7982585,7902121,7871941,9163236,10553884,11703561,12308962,13551422,14924408,14616407,14936402,15731394,16301975,16897659,17825961,18256178,17938074,18736621,18490470,17741052,18035371,18352817,18631068,19069756,19078409,19483868,20335915,20786742,21227296,21667850,secondentrant,Airtel,Airtel,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Kenya,TelkomKenya,0.0,0.0,357684,757332,1049839,827377,802828,944849,1243935,1951876,2888674,3850432,4435307,3373133,3758676,4099086,3069495,1332276,1465836,1640736,1840802,1951876,1948005,2122291,2506074,2888674,2795762,2889756,3423685,3850432,3795435,3983784,4176803,4435307,4038497,4222813,3543796,3373133,3170162,3405149,3702906,3758676,3798970,3964174,4117760,4099086,3748225,3397364,3223646,3069495,2745604,2511344,2098650,1332276,1467856,1603436,thirdentrant,TelkomKenya,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Kenya,EssarTelecom(yu),0.0,0.0,134776,1359951,2015771,2007217,2911466,2494500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fourthentrant,EssarTelecom(yu),Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Kenya,JamiiTelecommunications(Faiba),0.0,0.0,0,0,0,0,0,0,0,0,0,6000,62069,111495,160921,236332,332585,498068,0,0,0,0,0,0,0,0,0,0,0,6000,25000,37356,49713,62069,74426,86782,99139,111495,123852,136208,148565,160921,178065,196301,214229,236332,254314,272392,296402,332585,368250,411549,456277,498068,545819,593570,laterentrant,JamiiTelecommunications(Faiba),Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Kenya,Totalmarket,6995500.0,11202000.0,16027854,19178185,23597423,25476740,27943460,29235338,30601849,35803130,37569092,41316591,48230159,53377868,59799818,63756193,64446457,69835138,31560220,32748423,34256136,35803130,34441540,35445025,36837108,37569092,37878677,38947049,39536597,41316591,42805763,44427299,45386281,48230159,49688063,50663259,51790444,53377868,54185841,56026142,58767723,59799818,60713256,63139896,63631572,63756193,63318148,63395122,64105910,64446457,66869091,67905216,70004102,69835138,71122541,72409944,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Cameroon,MTN,0.0,45344.0,54014,56541,68400,78243,95339,117707,114846,114652,109745,117902,128652,150616,130826,145113,161748,186803,120873,126289,124426,114652,115074,113758,110288,109745,111354,114244,118245,117902,112653,113822,117954,128652,142544,148555,141477,150616,144352,139897,140514,130826,128202,129211,136021,145113,144723,153126,156747,161748,167598,175379,178964,186803,193473,198169,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Cameroon,Orange,0.0,12687.0,5359,3482,14306,18968,23491,23887,30270,36265,30563,64104,69641,63674,55831,69076,94967,120499,32491,36142,39056,36265,34209,33209,31671,30563,35270,44032,58514,64104,70672,67951,67755,69641,68968,68357,66613,63674,62826,58224,58150,55831,56831,58939,61476,69076,76151,80759,87271,94967,102555,107980,115530,120499,128327,135345,firstentrant,Orange,Orange,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Cameroon,Viettel(Nexttel),0.0,0.0,0,0,0,0,0,0,2049,22328,32863,59663,54644,36726,32289,24168,27352,30004,9525,17436,20227,22328,23364,25817,27932,32863,38463,45172,52361,59663,65155,66174,63154,54644,43046,41247,41106,36726,36622,33544,32897,32289,31075,28911,25319,24168,25525,24384,25670,27352,28683,28675,30265,30004,30964,31934,thirdentrant,Viettel(Nexttel),Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–contract,Total,Sub-SaharanAfrica,Cameroon,Camtel,0.0,0.0,0,0,0,0,0,0,0,0,97,922,2658,3527,3789,5044,6716,8419,0,0,0,0,0,5,49,97,208,341,500,922,1425,1882,2296,2658,2946,3196,3392,3527,3601,3641,3688,3789,3987,4280,4643,5044,5454,5867,6287,6716,7147,7577,8002,8419,8825,9216,fourthentrant,Camtel,Unknown,Totals,Totals,Notspecified,Totals,Contract,Standardised,Mobile/Connections/total–contract|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivecontractmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
